Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2024,10000,Evergy Metro,MO,SWPP,"9,823","25,013",.,.,"34,836",3.2,5.2,.,.,8.5,"1,56,043","2,88,810",.,.,"4,44,853",3.2,5.2,.,.,8.5,"3,609","3,143",.,.,"6,752","1,989","1,427",.,.,"3,416","3,609","3,143",.,.,"6,752","1,989","1,427",.,.,"3,416",15.900,11.500,.,.,www.evergy.com
2024,10005,"Evergy Kansas South, Inc",KS,SWPP,"2,536","2,350",.,.,"4,885",2.0,0.9,.,.,2.9,"31,299","28,077",.,.,"59,376",2.0,0.9,.,.,2.9,"1,095",762,.,.,"1,857",437,602,.,.,"1,039","1,095",762,.,.,"1,857",437,602,.,.,"1,039",12.300,12.000,.,.,
2024,10066,K C Electric Association,CO,WACM,281,64,.,.,345,0.1,0.0,.,.,0.1,"4,246",763,.,.,"5,009",0.1,0.0,.,.,0.1,53,1,.,.,54,.,.,.,.,.,53,1,.,.,54,.,.,.,.,.,15.570,12.000,.,.,
2024,10071,Kauai Island Utility Cooperative,HI,NA,807,670,446,0,"1,923",0.4,0.4,0.1,0.0,0.9,"14,128","11,035","7,353",0,"32,516",0.6,0.4,0.1,0.0,1.1,147,122,81,0,351,79,65,43,0,187,147,122,81,0,351,79,65,43,0,187,17.510,8.590,5.720,0.000,
2024,10171,Kentucky Utilities Co,KY,LGEE,"1,477","14,156",.,.,"15,633",1.5,11.9,.,.,13.4,"28,703","2,83,119",.,.,"3,11,823",1.5,11.9,.,.,13.4,"1,077",480,.,.,"1,557","4,405","2,211",.,.,"6,616","1,077",480,.,.,"1,557","4,405","2,211",.,.,"6,616",19.000,20.000,.,.,
2024,10376,Kissimmee Utility Authority,FL,,414,39,34,0,487,0.1,0.1,0.1,0.0,0.4,"5,859",474,408,0,"6,741",0.1,0.1,0.1,0.0,0.4,37,29,2,0,68,0,0,0,0,0,37,29,2,0,68,238,12,2,0,252,14.163,12.129,12.000,.,
2024,10393,PUD No 1 of Klickitat County,WA,BPAT,213,73,53,.,339,.,.,.,.,.,"3,940",880,532,.,"5,352",.,.,.,.,.,464,7,28,.,499,.,.,.,.,.,464,7,28,.,499,.,.,.,.,.,18.536,12.000,10.000,.,
2024,10454,Kootenai Electric Cooperative,ID,AVA,221,716,474,0,"1,411",0.1,0.1,0.0,0.0,0.2,"3,645","8,591","4,425",0,"16,661",0.1,0.1,0.0,0.0,0.2,101,74,116,0,291,12,38,25,0,74,101,74,116,0,291,12,38,25,0,74,16.484,12.000,9.333,0.000,
2024,10539,"La Plata Electric Assn, Inc",CO,WACM,"3,026",431,.,.,"3,457",2.4,0.2,.,.,2.5,"45,732","5,499",.,.,"51,230",2.3,0.2,.,.,2.5,829,57,.,.,887,247,3,.,.,250,829,57,.,.,887,247,3,.,.,250,15.530,14.350,.,.,
2024,10623,City of Lakeland - (FL),FL,FMPP,"1,970",486,0,0,"2,455",1.2,0.2,0.0,0.0,1.4,"21,955","2,914",0,0,"24,869",1.2,0.2,0.0,0.0,1.4,422,28,0,0,450,0,0,0,0,0,422,28,0,0,450,0,0,0,0,0,14.326,14.326,.,.,
2024,10627,Lakeview Light & Power,WA,BPAT,28,353,406,.,787,0.0,0.1,0.1,.,0.1,629,"4,255","4,867",.,"9,751",0.0,0.1,0.1,.,0.1,9,73,69,.,151,.,.,.,.,.,9,73,69,.,151,.,.,.,.,.,22.560,12.050,12.000,.,
2024,10681,Lane Electric Coop Inc,OR,BPAT,347,62,.,.,409,0.1,0.0,.,.,0.1,"5,502",742,.,.,"6,244",0.1,0.0,.,.,0.1,234,18,.,.,252,.,.,.,.,.,234,18,.,.,252,.,.,.,.,.,15.850,12.000,.,.,
2024,10704,City of Lansing - (MI),MI,MISO,"5,951","22,900","6,211",.,"35,062",1.0,4.0,6.0,.,11.0,"63,078","2,97,705","80,741",.,"4,41,524",1.0,5.0,8.0,.,14.0,870,"1,153",290,.,"2,313",527,"1,012",275,.,"1,814",870,"1,153",290,.,"2,313",527,"1,012",275,.,"1,814",10.600,13.000,13.000,.,https://www.lbwl.com/energysavers
2024,10857,"Lee County Electric Coop, Inc - (FL)",FL,FPL,"35,317",.,.,.,"35,317",0.0,.,.,.,0.0,"2,82,538",.,.,.,"2,82,538",0.0,.,.,.,0.0,0,.,.,.,0,110,.,.,.,110,0,.,.,.,0,110,.,.,.,110,8.000,.,.,.,
2024,10868,City of Leesburg - (FL),FL,FPC,303,.,.,.,303,0.1,.,.,.,0.1,"3,699",.,.,.,"3,699",0.1,.,.,.,0.1,79,.,.,.,79,.,.,.,.,.,79,.,.,.,79,.,.,.,.,.,12.250,.,.,.,
2024,10879,Lehi City Corporation,UT,PACE,39,.,.,.,39,.,.,.,.,.,442,.,.,.,442,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,12.470,.,.,.,
2024,10944,PUD No 1 of Lewis County,WA,BPAT,773,975,"3,750",.,"5,498",0.2,1.1,0.9,.,2.2,"15,151","12,028","32,117",.,"59,297",0.2,1.1,0.9,.,2.2,"1,219",335,205,.,"1,758",313,86,53,.,452,"1,219",335,205,.,"1,758",313,86,53,.,452,19.600,12.340,8.560,.,
2024,10967,City of Lexington - (NE),NE,SWPP,382,9,0,.,391,0.1,0.0,0.0,.,0.1,"5,724",101,0,.,"5,825",0.1,0.0,0.0,.,0.1,224,0,0,.,224,70,0,0,.,70,224,0,0,.,224,70,0,0,.,70,14.990,11.000,0.000,.,
2024,11018,Lincoln Electric System,NE,SWPP,783,623,"1,920",0,"3,326",1.0,0.3,0.5,0.0,1.8,"9,396","7,476","23,040",0,"39,912",1.0,0.3,0.5,0.0,1.8,"1,464",92,263,0,"1,819",55,55,55,0,164,"1,464",92,263,0,"1,819",55,55,55,0,164,12.000,12.000,12.000,0.000,
2024,11053,Linn County REC,IA,MISO,406,362,.,.,768,0.2,0.2,.,.,0.4,"8,103","6,507",.,.,"14,610",0.2,0.2,.,.,0.4,254,92,.,.,346,19,2,.,.,21,254,92,.,.,346,19,2,.,.,21,19.100,17.660,.,.,
2024,11124,City of Lodi - (CA),CA,CISO,296,359,"3,169",.,"3,823",0.1,0.1,0.3,.,0.5,"3,381","4,488","47,528",.,"55,397",0.1,0.1,0.3,.,0.5,229,56,132,.,417,100,5,1,.,105,229,56,132,.,417,100,5,1,.,105,13.416,12.597,15.000,.,
2024,11135,City of Logan - (UT),UT,PACE,11,13,.,.,24,0.0,0.0,.,.,0.1,670,310,.,.,980,0.0,0.1,.,.,0.2,3,10,.,.,13,1,5,.,.,6,3,10,.,.,13,1,5,.,.,6,20.000,10.000,0.000,0.000,
2024,11171,Long Island Power Authority,NY,NYIS,"1,49,595","74,581",.,.,"2,24,176",1.7,14.7,.,.,16.4,"20,39,689","11,93,293",.,.,"32,32,982",1.7,14.7,.,.,16.4,"30,507","21,988",.,.,"52,495","17,680","12,767",.,.,"30,447","30,507","21,988",.,.,"52,495","17,680","12,767",.,.,"30,447",13.635,16.000,.,.,www.psegliny.com
2024,11187,City of Longmont,CO,PSCO,590,"4,335",.,.,"4,925",0.1,0.4,.,.,0.5,"8,097","49,534",.,.,"57,631",0.1,0.4,.,.,0.5,548,"1,306",.,.,"1,854",545,507,.,.,"1,051",548,"1,306",.,.,"1,854",545,507,.,.,"1,051",13.728,11.426,.,.,https://www.prpa.org/financial-information/   
2024,11208,Los Angeles Department of Water & Power,CA,LDWP,"14,224","85,505",0,.,"99,729",15.9,12.4,0.0,.,28.3,"2,21,931","10,56,446",0,.,"12,78,377",15.9,12.4,0.0,.,28.3,"9,330","45,451",0,.,"54,781","39,190","27,119",0,.,"66,310","9,330","45,451",0,.,"54,781","39,190","27,119",0,.,"66,310",18.065,12.820,0.000,.,
2024,11241,Entergy Louisiana LLC,LA,MISO,"44,900","32,554",.,.,"77,453",7.6,4.0,.,.,11.6,"6,66,829","4,22,468",.,.,"10,89,297",7.6,4.0,.,.,11.6,"7,170","4,717",.,.,"11,887","2,647","3,330",.,.,"5,977","7,170","4,717",.,.,"11,887","2,647","3,330",.,.,"5,977",14.930,12.950,.,.,
2024,11249,Louisville Gas & Electric Co,KY,LGEE,755,"22,584",0,0,"23,339",2.3,0.0,0.0,0.0,2.3,"13,832","4,51,858",0,0,"4,65,690",2.3,0.0,0.0,0.0,2.3,947,832,0,0,"1,779","4,909","1,728",0,0,"6,637",947,832,0,0,"1,779","4,909","1,728",0,0,"6,637",18.000,20.000,.,.,https://lge-ku.com/residential-energy-efficiency
2024,11251,Loup River Public Power Dist,NE,SWPP,688,480,121,.,"1,289",0.1,0.1,0.0,.,0.3,"8,299","5,514","1,166",.,"14,979",0.1,0.1,0.0,.,0.3,217,32,5,.,254,46,30,4,.,80,217,32,5,.,254,46,30,4,.,80,12.063,11.487,9.666,.,
2024,11256,City of Loveland - (CO),CO,PSCO,"1,333","3,676",.,.,"5,009",0.3,0.6,.,.,0.9,"9,227","48,794",.,.,"58,021",0.3,0.6,.,.,0.9,374,"1,187",.,.,"1,561",488,336,.,.,823,374,"1,187",.,.,"1,561",488,336,823,.,"1,646",6.900,13.300,.,.,
2024,11291,Lumbee River Elec Member Corp,NC,CPLE,"2,992",.,.,.,"2,992",.,.,.,.,.,"5,144",.,.,.,"5,144",.,.,.,.,.,1,.,.,.,1,0,.,.,.,0,1,.,.,.,1,0,.,.,.,0,0.600,.,.,.,
2024,11475,City of Madison - (SD),SD,MISO,5,.,.,.,5,0.0,.,.,.,0.0,"1,623",.,.,.,"1,623",0.0,.,.,.,0.0,1,.,.,.,1,0,.,.,.,0,69,.,.,.,69,0,.,.,.,0,8.470,.,.,.,
2024,11501,Magic Valley Electric Coop Inc,TX,ERCO,45,.,.,.,45,2.5,.,.,.,2.5,195,.,.,.,195,2.5,.,.,.,2.5,10,.,.,.,10,.,.,.,.,.,10,.,.,.,10,.,.,.,.,.,10.000,.,.,.,
2024,11571,Manitowoc Public Utilities,WI,MISO,37,.,.,.,37,0.0,.,.,.,0.0,37,.,.,.,37,0.0,.,.,.,0.0,17,.,.,.,17,11,.,.,.,11,17,.,.,.,17,11,.,.,.,11,1.000,.,.,.,
2024,11646,City of Marietta - (GA),GA,SOCO,87,.,.,.,87,0.0,.,.,.,0.0,927,.,.,.,927,0.0,.,.,.,0.0,5,.,.,.,5,5,.,.,.,5,0,.,.,.,0,49,.,.,.,49,11.730,.,.,.,
2024,11701,City of Marquette - (MI),MI,MISO,60,0,0,0,60,0.0,0.0,0.0,0.0,0.0,90,0,0,0,90,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,8,0,0,0,8,2,0,0,0,2,8,0,0,0,8,9.330,0.000,0.000,0.000,
2024,11731,City of Marshall - (MN),MN,MISO,74,293,224,0,590,0.0,0.1,0.0,0.0,0.2,713,"5,413","2,122",0,"8,248",0.0,0.1,0.0,0.0,0.2,32,34,11,0,77,12,13,4,0,30,32,34,11,0,77,12,13,4,0,30,9.700,18.480,9.480,0.000,
2024,11804,Massachusetts Electric Co,MA,ISNE,"59,042","1,10,701","52,094",.,"2,21,837",12.1,14.0,6.6,.,32.7,"1,33,421","9,44,068","4,44,268",.,"15,21,757",12.1,14.0,6.6,.,32.7,223,62,11,.,297,65,28,5,.,98,223,62,11,.,297,65,28,5,.,98,2.260,8.528,8.528,.,
2024,11811,Town of Massena - (NY),NY,NYIS,224,109,.,.,334,.,.,.,.,.,"1,352","1,201",.,.,"2,553",.,.,.,.,.,10,9,.,.,19,26,23,.,.,49,10,9,.,.,19,26,23,.,.,49,5.320,11.000,0.000,0.000,
2024,12087,McKenzie Electric Coop Inc,ND,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,
2024,12187,City of McMinnville - (OR),OR,BPAT,153,530,"1,111",0,"1,794",0.0,0.0,0.1,0.0,0.1,"3,368","10,075","13,338",0,"26,781",0.0,0.0,0.1,0.0,0.1,269,94,182,0,545,6,21,45,0,72,269,94,182,0,545,6,21,45,0,72,22.063,19.000,12.000,0.000,mc-power.com
2024,12199,Montana-Dakota Utilities Co,MT,SWPP,3,278,.,.,282,0.0,0.0,.,.,0.0,32,"4,093",.,.,"4,125",0.0,0.0,.,.,0.0,0,27,.,.,27,0,0,.,.,0,0,27,.,.,27,0,0,.,.,0,10.000,10.000,.,.,
2024,12312,Merced Irrigation District,CA,CISO,16,766,.,.,782,0.0,0.1,.,.,0.1,16,766,.,.,782,0.0,0.1,.,.,0.1,12,95,.,.,107,.,.,.,.,.,12,95,.,.,107,.,.,.,.,.,1.000,1.000,.,.,
2024,12341,MidAmerican Energy Co,IA,MISO,"35,095","1,02,979","21,945",0,"1,60,018",11.3,26.0,3.6,0.0,40.9,"1,07,834","19,18,138","2,89,867",0,"23,15,839",6.8,28.2,3.4,0.0,38.4,"3,831","19,026","5,474",0,"28,331","3,434","4,062","1,598",0,"9,094","3,831","19,026","5,474",0,"28,331","3,434","4,062","1,598",0,"9,094",2.800,18.650,13.230,0.000,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002   
2024,12341,MidAmerican Energy Co,IL,MISO,"4,983","3,719",903,0,"9,605",1.6,0.8,0.1,0.0,2.5,"13,018","43,857","11,952",0,"68,827",0.6,0.7,0.1,0.0,1.4,507,671,215,0,"1,393",424,297,160,0,881,507,671,215,0,"1,393",424,297,160,0,881,2.610,11.790,13.240,0.000,http://www.icc.illinois.gov/docket/Documents.aspx?no=13-0423
2024,12395,Menard Electric Coop,IL,MISO,18,.,.,.,18,0.0,.,.,.,0.0,263,.,.,.,263,0.0,.,.,.,0.0,1,.,.,.,1,0,.,.,.,0,1,.,.,.,1,0,.,.,.,0,15.000,.,.,.,www.menard.com
2024,12450,Midland Power Coop,IA,MISO,516,1,.,.,517,0.0,0.0,.,.,0.0,"10,191",11,.,.,"10,202",0.0,0.0,.,.,0.0,154,3,.,.,157,82,0,.,.,82,154,3,.,.,157,82,0,.,.,82,15.000,15.000,.,.,
2024,12478,Town of Middletown - (DE),DE,PJM,34,607,0,.,641,0.0,0.1,0.0,.,0.1,433,"9,090",0,.,"9,523",0.0,0.1,0.0,.,0.1,9,18,0,.,27,27,52,0,.,79,9,18,0,.,27,27,52,0,.,79,12.620,14.990,0.000,.,
2024,12539,Midwest Electric Member Corp - (NE),NE,WACM,349,32,9,0,389,0.1,0.0,0.0,0.0,0.1,"5,242",382,175,0,"5,798",0.1,0.0,0.0,0.0,0.1,125,0,6,0,131,0,0,0,0,0,125,0,6,0,131,0,0,0,0,0,15.320,12.000,20.000,0.000,
2024,12642,Maquoketa Valley Rrl Elec Coop,IA,MISO,592,.,.,.,592,0.8,.,.,.,0.8,"5,919",.,.,.,"5,919",0.8,.,.,.,0.8,165,.,.,.,165,11,.,.,.,11,165,.,.,.,165,11,.,.,.,11,10.000,.,.,.,https://mvec.coop/rebates
2024,12647,"ALLETE, Inc.",MN,MISO,"11,828","57,972",.,.,"69,800",1.4,4.0,.,.,5.4,"1,41,089","7,94,655",.,.,"9,35,744",0.9,2.7,.,.,3.6,"1,711","2,848",.,.,"4,558","2,221",942,.,.,"3,162","1,711","2,848",.,.,"4,558","2,221",942,.,.,"3,162",11.928,13.708,.,.,
2024,12685,Entergy Mississippi LLC,MS,MISO,"20,396","22,994",.,.,"43,390",4.1,4.9,.,.,9.0,"2,30,773","2,84,317",.,.,"5,15,090",4.1,4.9,.,.,9.0,"3,762","5,646",.,.,"9,408","2,105","2,302",.,.,"4,407","3,762","5,646",.,.,"9,408","2,105","2,302",.,.,"4,407",11.314,12.365,.,.,
2024,12686,Mississippi Power Co,MS,SOCO,"15,779","10,499",0,0,"26,278",4.1,3.5,0.0,0.0,7.6,"1,02,057","98,473",0,0,"2,00,531",4.1,3.5,0.0,0.0,7.6,"2,033","1,613",0,0,"3,646","1,047",284,0,0,"1,330","2,033","1,613",0,0,"3,646","1,047",284,0,0,"1,330",6.820,9.380,0.000,0.000,
2024,12692,"Missoula Electric Coop, Inc",MT,BPAT,66,209,18,0,293,0.0,0.1,0.0,0.0,0.1,"6,077","3,502",314,0,"9,893",0.0,0.0,0.0,0.0,0.0,29,36,3,0,68,16,68,6,0,90,354,111,8,0,474,420,147,20,0,587,16.106,11.733,8.712,0.000,
2024,12698,Evergy Missouri West,MO,SWPP,"10,217","29,694",.,.,"39,911",3.8,5.7,.,.,9.5,"1,70,963","3,53,386",.,.,"5,24,349",3.8,5.7,.,.,9.5,"3,074","3,637",.,.,"6,711","1,837","1,805",.,.,"3,641","3,074","3,637",.,.,"6,711","1,837","1,805",.,.,"3,641",16.700,11.900,.,.,
2024,12744,Modern Electric Water Company,WA,AVA,25,365,.,.,390,0.0,0.1,.,.,0.1,602,"4,382",.,.,"4,984",0.0,0.1,.,.,0.1,15,55,.,.,71,4,57,.,.,61,15,55,.,.,71,4,57,.,.,61,23.815,12.000,.,.,modernelectricwater.com
2024,12745,Modesto Irrigation District,CA,BANC,439,"2,034",614,0,"3,087",0.1,0.2,0.2,0.0,0.5,"5,981","30,494","7,437",0,"43,912",0.1,0.1,0.1,0.0,0.3,267,168,89,0,524,222,541,141,0,904,267,168,89,0,524,222,541,141,0,904,14.616,14.999,13.332,0.000,
2024,12825,NorthWestern Energy LLC - (MT),MT,NWMT,"8,725","50,144",.,.,"58,869",0.2,0.0,.,.,0.2,"1,33,094","7,11,526",.,.,"8,44,620",0.2,0.0,.,.,0.2,123,"3,918",.,.,"4,041","3,568","4,646",.,.,"8,214",123,"4,485",.,.,"4,608","3,568","4,646",.,.,"8,214",15.250,14.300,.,.,
2024,12894,City of Moorhead - (MN),MN,SWPP,198,96,438,.,733,0.0,0.0,0.2,.,0.2,"3,490","1,373","6,254",.,"11,117",0.0,0.0,0.2,.,0.2,23,11,52,.,87,29,14,64,.,106,23,11,52,.,87,29,14,64,.,106,17.609,14.269,14.269,.,
2024,13050,"Mountain Parks Electric, Inc",CO,WACM,230,284,0,0,514,0.1,0.1,0.0,0.0,0.1,"2,650","3,409",0,0,"6,059",0.1,0.1,0.0,0.0,0.1,49,4,0,0,53,0,0,0,0,0,49,4,0,0,53,0,0,0,0,0,15.330,12.000,0.000,0.000,
2024,13058,"Mountain View Elec Assn, Inc",CO,WACM,"1,790",925,.,.,"2,716",0.8,0.4,.,.,1.2,"26,994","13,854",.,.,"40,848",0.8,0.4,.,.,1.2,356,48,.,.,404,24,12,.,.,37,356,48,.,.,404,24,12,.,.,37,15.589,16.573,.,.,
2024,13143,Board of Water Electric & Communications,IA,MISO,43,159,.,.,202,0.0,0.0,.,.,0.0,810,"2,070",.,.,"2,880",0.0,0.1,.,.,0.1,23,5,.,.,29,0,0,.,.,0,43,70,.,.,113,0,0,.,.,0,18.948,13.000,.,.,
2024,13208,City of Naperville - (IL),IL,PJM,192,.,.,.,192,4.8,.,.,.,4.8,"5,577",.,.,.,"5,577",4.8,.,.,.,4.8,4,.,.,.,4,9,.,.,.,9,330,.,.,.,330,17,.,.,.,17,20.000,.,.,.,
2024,13214,The Narragansett Electric Co,RI,ISNE,"36,796","25,430","11,160",.,"73,386",4.8,3.6,1.6,.,10.0,"1,72,162","2,05,198","90,051",.,"4,67,412",4.8,3.6,1.6,.,10.0,"27,912","22,026","9,666",.,"59,604","13,138","5,869","2,576",.,"21,583","27,912","22,026","9,666",.,"59,604","13,138","5,869","2,576",.,"21,583",4.679,8.069,8.069,.,"PPL Electric Utilities' Annual Reports are on a Program Year, not Calendar Year, basis (June 1 - May 31)        http://www.puc.state.pa.us/filing_resources/issues_laws_regulations/act_129_information/electric_distribution_company_act_129_reporting_requirements.aspx               "
2024,13337,Nebraska Public Power District,NE,SWPP,932,"2,261",731,0,"3,923",0.2,0.4,0.0,0.0,0.6,"13,770","25,585","10,960",0,"50,315",0.2,0.4,0.0,0.0,0.6,338,136,20,0,493,28,135,10,0,173,338,136,20,0,493,28,135,10,0,173,14.783,11.316,15.000,0.000,
2024,13407,Nevada Power Co,NV,NEVP,"52,733","1,33,336",.,.,"1,86,069",4.6,24.8,.,.,29.4,"4,41,858","14,22,145",.,.,"18,64,003",4.6,24.8,.,.,29.4,"5,300","5,641",.,.,"10,942","9,373","9,066",.,.,"18,439","5,300","5,641",.,.,"10,942","9,373","9,066",.,.,"18,439",8.400,10.700,.,.,http://puc.nv.gov/utilities/electric
2024,13441,New Hampshire Elec Coop Inc,NH,ISNE,"2,008","3,349",0,0,"5,357",0.3,0.3,0.0,0.0,0.6,"26,673","39,918",0,0,"66,590",0.3,0.3,0.0,0.0,0.6,"1,996","1,093",0,0,"3,089",940,360,0,0,"1,300","1,996","1,093",0,0,"3,089",940,360,0,0,"1,300",13.280,11.920,0.000,0.000,
2024,13478,"Entergy New Orleans, LLC",LA,MISO,"27,281","34,688",12,.,"61,981",6.8,1.6,0.0,.,8.4,"2,13,029","4,01,915",187,.,"6,15,131",6.8,1.6,0.0,.,8.4,"5,341","5,168",2,.,"10,511","2,779","4,799",2,.,"7,580","5,341","5,168",2,.,"10,511","2,779","4,799",2,.,"7,580",7.809,11.586,15.000,.,
2024,13511,New York State Elec & Gas Corp,NY,NYIS,"72,722","70,535",.,.,"1,43,257",15.0,13.9,.,.,28.9,"8,62,645","10,58,606",.,.,"19,21,250",15.0,13.9,.,.,28.9,"16,394","13,605",.,.,"29,999","8,225","3,596",.,.,"11,820","16,394","13,605",.,.,"29,999","8,225","3,596",.,.,"11,820",15.000,15.000,.,.,
2024,13519,City of Newark - (DE),DE,PJM,41,"2,210",186,.,"2,437",0.0,0.3,0.0,.,0.4,326,"29,054","2,783",.,"32,163",0.0,0.3,0.0,.,0.4,7,65,6,.,78,33,189,24,.,246,7,65,6,.,78,33,189,24,.,246,7.910,13.150,15.000,0.000,
2024,13573,Niagara Mohawk Power Corp.,NY,NYIS,"1,08,017","1,20,727","73,994",0,"3,02,738",1.5,22.2,13.6,0.0,37.3,"12,53,990","14,14,672","8,67,057",0,"35,35,719",1.5,22.2,13.6,0.0,37.3,"28,450","27,494","16,851",0,"72,795","9,492","3,749","2,298",0,"15,539","28,450","27,494","16,851",0,"72,795","9,492","3,749","2,298",0,"15,539",7.000,12.000,12.000,0.000,
2024,13630,North Carolina Mun Power Agny #1,NC,DUK,297,"1,626",635,.,"2,558",0.1,1.0,0.5,.,1.5,"2,750","15,864","9,045",.,"27,658",0.1,0.9,0.4,.,1.4,36,97,34,.,168,121,63,20,.,204,36,97,34,.,168,121,63,20,.,204,9.256,9.755,14.244,.,
2024,13664,Norris Public Power District,NE,SWPP,730,718,"1,240",0,"2,688",0.2,0.1,0.0,0.0,0.3,"11,969","8,007","12,479",0,"32,455",0.2,0.1,0.0,0.0,0.3,261,41,112,0,414,27,26,60,0,113,261,41,112,0,414,27,26,60,0,113,16.394,11.157,10.061,0.000,
2024,13676,"North Arkansas Elec Coop, Inc",AR,MISO,206,.,.,.,206,0.2,.,.,.,0.2,"3,542",.,.,.,"3,542",0.2,.,.,.,0.2,0,.,.,.,0,871,.,.,.,871,0,.,.,.,0,"8,745",.,.,.,"8,745",10.000,.,.,.,
2024,13687,North Carolina Eastern M P A,NC,CPLE,403,54,20,.,477,0.2,0.2,0.1,.,0.5,"3,138",162,60,.,"3,360",0.2,0.1,0.1,.,0.3,8,0,0,.,8,148,36,2,.,186,8,0,0,.,8,148,36,2,.,186,7.790,3.000,3.000,14.000,
2024,13725,City of North Platte,NE,SWPP,56,58,8,.,122,0.0,0.0,0.0,.,0.0,833,812,115,.,"1,760",0.0,0.0,0.0,.,0.0,27,8,0,.,35,4,7,0,.,11,27,8,0,.,35,4,7,0,.,11,14.783,14.067,15.000,.,
2024,13756,Northern Indiana Pub Serv Co,IN,MISO,"37,354","75,282",.,.,"1,12,635",36.9,8.0,.,.,44.8,"1,59,892","10,47,246",.,.,"12,07,138",2.7,5.1,.,.,7.7,"3,245","8,177",.,.,"11,422","4,328","3,639",.,.,"7,967","3,245","8,177",.,.,"11,422","4,328","3,639",.,.,"7,967",4.280,13.911,.,.,
2024,13780,Northern States Power Co,MI,MISO,526,524,.,.,"1,050",0.0,0.0,.,.,0.1,"4,656","5,570",.,.,"10,226",0.0,0.0,.,.,0.1,116,28,.,.,144,122,72,.,.,194,116,28,.,.,144,122,72,.,.,194,8.851,10.621,.,.,
2024,13780,Northern States Power Co,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,330,560,.,.,890,91,566,.,.,657,330,560,.,.,890,91,566,.,.,657,.,.,.,.,
2024,13781,Northern States Power Co - Minnesota,MN,MISO,"1,08,887","2,15,324","1,09,733",.,"4,33,944",29.9,40.3,21.8,.,92.0,"12,98,982","31,76,357","18,95,166",.,"63,70,505",29.9,40.3,21.8,.,92.0,"22,395","27,255","10,843",.,"60,493","21,789","28,941","7,478",.,"58,208","22,395","27,255","10,843",.,"60,493","21,789","28,941","7,478",.,"58,208",11.930,14.752,17.271,.,
2024,13781,Northern States Power Co - Minnesota,SD,MISO,"1,473","3,782",.,.,"5,255",1.0,1.0,.,.,2.0,"24,953","60,513",.,.,"85,466",1.0,1.0,.,.,2.0,151,185,.,.,336,64,65,.,.,129,151,185,.,.,336,64,65,.,.,129,16.941,16.000,.,.,
2024,13788,Northern Wasco County PUD,OR,BPAT,228,112,.,.,340,0.0,0.0,.,.,0.1,"3,910","1,426",.,.,"5,336",0.0,0.0,.,.,0.1,356,34,.,.,390,0,0,.,.,0,356,34,.,.,390,0,0,.,.,0,17.110,12.690,.,.,
2024,13798,Northwest Iowa Power Coop,IA,SWPP,"3,116",0,"1,178",0,"4,294",0.3,0.0,0.2,0.0,0.5,"67,245",0,"19,655",0,"86,900",0.2,0.0,0.3,0.0,0.5,"1,186",0,278,0,"1,464",29,0,1,0,30,"1,186",0,278,0,"1,464",29,0,1,0,30,15.000,15.000,15.000,0.000,
2024,13839,City of Norwood - (MA),MA,ISNE,64,383,268,.,714,0.0,0.2,0.1,.,0.2,64,"3,826","2,679",.,"6,568",0.0,0.2,0.1,.,0.2,461,91,24,.,577,97,24,0,.,122,461,913,240,.,"1,614",97,243,5,.,345,1.000,10.000,10.000,.,
2024,13936,Oakdale Electric Coop,WI,MISO,127,38,11,0,176,0.0,0.0,0.0,0.0,0.0,"2,028",532,154,0,"2,714",0.0,0.0,0.0,0.0,0.0,26,0,0,0,26,45,5,1,0,50,26,0,0,0,26,45,5,1,0,50,15.971,14.000,14.000,.,
