,,,,,Capacity MW,,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Virtual Capacity- 1 MW and over (MW),,,,,Virtual Customers- 1 MW and over,,,,,Virtual Capacity- under 1 MW (MW),,,,,Virtual Customers- under 1 MW,,,,,PV-Paired Battery Capacity (MW),,,,,PV-Paired Installations,,,,,PV-Paired Energy Capacity (MWh),,,,,Not PV-Paired Battery Capacity (MW),,,,,Not PV-Paired Installations,,,,,Not PV-Paired Energy Capacity (MWh),,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Installations,,,,,Energy Sold Back MWh,,,,
Year,State,Utility Number,Utility Name,BA Code,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2024,PA,20334,Wellsborough Electric Co,PJM,AC,0.218,0.125,1.125,0.000,1.468,25,5,1,0,31,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.015,0.002,0.000,0.000,0.017,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.233,0.127,1.125,0.000,1.485,28,6,1,0,35,0.000,0.000,0.000,0.000,0.000
2024,PA,40167,"Somerset Rural Elec Coop, Inc",PJM,AC,0.328,0.536,.,.,0.864,29,6,.,.,35,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,0.470,.,.,0.470,.,2,.,.,2,.,.,.,.,0.000,0.330,1.006,0.000,0.000,1.336,30,8,0,0,38,0.000,0.000,0.000,0.000,0.000
2024,PA,40220,Adams Electric Cooperative Inc,PJM,AC,3.438,2.286,.,.,5.724,350,10,.,.,360,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.448,2.286,0.000,0.000,5.734,351,10,0,0,361,0.000,0.000,0.000,0.000,0.000
2024,PA,40221,"Bedford Rural Elec Coop, Inc",PJM,AC,0.338,0.039,.,.,0.377,26,3,.,.,29,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.342,0.039,0.000,0.000,0.381,28,3,0,0,31,0.000,0.000,0.000,0.000,0.000
2024,PA,40222,Valley Rural Electric Coop Inc,PJM,AC,0.893,0.129,.,.,1.022,83,9,.,.,92,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.028,.,.,.,0.028,7,.,.,.,7,.,.,.,.,0.000,.,0.150,.,.,0.150,.,1,.,.,1,.,.,.,.,0.000,0.921,0.279,0.000,0.000,1.200,90,10,0,0,100,0.000,0.000,0.000,0.000,0.000
2024,PA,40224,"Central Electric Coop, Inc - (PA)",PJM,AC,0.957,1.086,.,.,2.043,105,5,.,.,110,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.959,1.086,0.000,0.000,2.045,106,5,0,0,111,0.000,0.000,0.000,0.000,0.000
2024,PA,40289,Claverack Rural Elec Coop Inc,PJM,AC,1.385,0.206,.,.,1.591,137,5,.,.,142,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.030,.,.,.,0.030,14,.,.,.,14,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.415,0.206,0.000,0.000,1.621,151,5,0,0,156,0.000,0.000,0.000,0.000,0.000
2024,PA,40290,Tri-County Rural Elec Coop Inc (PA),PJM,AC,0.781,0.594,.,.,1.375,75,6,.,.,81,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.022,0.002,.,.,0.024,3,1,.,.,4,.,.,.,.,0.000,.,0.150,.,.,0.150,.,1,.,.,1,.,.,.,.,0.000,0.803,0.746,0.000,0.000,1.549,78,8,0,0,86,0.000,0.000,0.000,0.000,0.000
2024,PA,40292,REA Energy Coop Inc,PJM,AC,0.612,0.039,.,.,0.651,62,2,.,.,64,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.015,0.010,.,.,0.025,2,1,.,.,3,.,.,.,.,0.000,.,0.080,.,.,0.080,.,1,.,.,1,.,.,.,.,0.000,0.627,0.129,0.000,0.000,0.756,64,4,0,0,68,0.000,0.000,0.000,0.000,0.000
2024,PA,40293,"Northwestern Rural E C A, Inc - (PA)",PJM,AC,0.765,.,.,.,0.765,81,.,.,.,81,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,0.450,.,.,0.450,.,1,.,.,1,.,.,.,.,0.000,0.770,0.450,0.000,0.000,1.220,83,1,0,0,84,0.000,0.000,0.000,0.000,0.000
2024,PA,66101,FirstEnergy Pennsylvania Electric Co,PJM,AC,197.946,56.481,32.940,0.000,287.367,"21,679",748,60,0,"22,487",0.000,0.000,0.000,0.000,0.000,0.000,4.260,5.875,0.000,10.135,0,2,3,0,5,3.061,8.440,0.709,0.000,12.210,156,140,3,0,299,10.898,0.082,0.000,0.000,10.980,"1,296",12,0,0,"1,308",0,0,0,0,0,0.035,0.000,0.000,0.000,0.035,3,0,0,0,3,0,0,0,0,0,0.377,0.265,0.003,0.000,0.645,94,27,1,0,122,0.000,0.000,0.000,0.000,0.000,0.029,9.445,11.550,0.000,21.024,7,16,6,0,29,0.000,0.000,0.000,0.000,0.000,201.413,78.891,51.077,0.000,331.381,"21,936",933,73,0,"22,942",0.000,0.000,0.000,0.000,0.000
2024,PA,99999,Adjustment 2024,PJM,,-26.150,-5.056,-5.226,.,-36.432,.,.,.,.,.,.,.,.,.,.,-0.183,-0.338,.,.,-0.521,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-26.333,-5.395,-5.226,.,-36.954,.,.,.,.,.,.,.,.,.,.
2024,RI,1857,Block Island Utility District,ISNE,AC,0.355,0.030,.,.,0.385,98,5,.,.,103,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.355,0.030,0.000,0.000,0.385,98,5,0,0,103,0.000,0.000,0.000,0.000,0.000
2024,RI,13214,The Narragansett Electric Co,ISNE,AC,105.574,68.998,5.715,.,180.287,"17,216",497,35,.,"17,748",.,.,.,.,0.000,.,373.646,.,.,373.646,.,78,.,.,78,.,4.756,.,.,4.756,.,10,.,.,10,10.014,0.152,.,.,10.166,"1,155",6,.,.,"1,161",.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,0.054,26.875,.,.,26.929,14,23,.,.,37,.,.,.,.,0.000,.,2.978,0.001,.,2.979,.,5,1,.,6,.,.,.,.,0.000,105.628,477.253,5.716,0.000,588.597,"17,230",613,36,0,"17,879",0.000,0.000,0.000,0.000,0.000
2024,RI,14537,Pascoag Utility District,ISNE,AC,0.032,.,.,.,0.032,7,.,.,.,7,40.090,.,.,.,40.090,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.000,0.000,0.000,0.032,7,0,0,0,7,40.090,0.000,0.000,0.000,40.090
2024,SC,162,Aiken Electric Coop Inc,SC,AC,3.478,0.876,.,.,4.354,447,11,.,.,458,"1,896.445",323.643,.,.,"2,220.088",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.478,0.876,0.000,0.000,4.354,447,11,0,0,458,"1,896.445",323.643,0.000,0.000,"2,220.088"
2024,SC,1613,Berkeley Electric Coop Inc,SC,AC,11.873,0.344,.,.,12.217,"1,857",9,.,.,"1,866",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.873,0.344,0.000,0.000,12.217,"1,857",9,0,0,"1,866",0.000,0.000,0.000,0.000,0.000
2024,SC,1763,"Black River Electric Coop, Inc - (SC)",SC,DC,3.638,0.134,.,.,3.772,450,9,.,.,459,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.240,.,.,.,0.240,50,.,.,.,50,0.137,.,.,.,0.137,20,.,.,.,20,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.878,0.134,0.000,0.000,4.012,500,9,0,0,509,0.000,0.000,0.000,0.000,0.000
2024,SC,1890,Blue Ridge Electric Coop Inc - (SC),DUK,AC,2.462,0.035,.,.,2.497,289,2,.,.,291,1.427,.,.,.,1.427,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.462,0.035,0.000,0.000,2.497,289,2,0,0,291,1.427,0.000,0.000,0.000,1.427
2024,SC,2212,"Broad River Electric Coop, Inc",DUK,AC,3.457,0.093,.,.,3.550,446,2,.,.,448,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.270,.,.,.,0.270,8,.,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.727,0.093,0.000,0.000,3.820,454,2,0,0,456,0.000,0.000,0.000,0.000,0.000
2024,SC,3046,Duke Energy Progress - (NC),CPLE,AC,18.764,3.650,5.129,0.000,27.543,"2,341",76,10,0,"2,427",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,18.764,3.650,5.129,0.000,27.543,"2,341",76,10,0,"2,427",0.000,0.000,0.000,0.000,0.000
2024,SC,5416,"Duke Energy Carolinas, LLC",DUK,AC,99.880,20.642,13.481,.,134.003,"12,409",400,36,.,"12,845",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,0.001,.,.,0.001,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,99.880,20.643,13.481,0.000,134.004,"12,409",401,36,0,"12,846",0.000,0.000,0.000,0.000,0.000
2024,SC,5644,"Edisto Electric Coop, Inc",SC,AC,1.358,0.159,.,.,1.517,168,8,.,.,176,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.358,0.159,0.000,0.000,1.517,168,8,0,0,176,0.000,0.000,0.000,0.000,0.000
2024,SC,6709,Easley Combined Utility System,DUK,AC,0.686,0.070,.,.,0.756,105,4,.,.,109,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.686,0.070,0.000,0.000,0.756,105,4,0,0,109,0.000,0.000,0.000,0.000,0.000
2024,SC,6894,City of Gaffney - (SC),DUK,AC,0.150,.,.,.,0.150,13,.,.,.,13,73.000,.,.,.,73.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.150,0.000,0.000,0.000,0.150,13,0,0,0,13,73.000,0.000,0.000,0.000,73.000
2024,SC,7654,Greer Commission of Public Wks,DUK,AC,1.754,0.108,.,.,1.862,270,5,.,.,275,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.754,0.108,0.000,0.000,1.862,270,5,0,0,275,0.000,0.000,0.000,0.000,0.000
2024,SC,8786,Horry Electric Coop Inc,SC,DC,2.302,0.519,.,.,2.821,298,3,.,.,301,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.302,0.519,0.000,0.000,2.821,298,3,0,0,301,0.000,0.000,0.000,0.000,0.000
2024,SC,10768,"Laurens Electric Coop, Inc",DUK,AC,1.649,0.082,.,.,1.731,248,8,.,.,256,34.190,.,.,.,34.190,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.649,0.082,0.000,0.000,1.731,248,8,0,0,256,34.190,0.000,0.000,0.000,34.190
2024,SC,11355,"Lynches River Elec Coop, Inc",SC,AC,1.300,.,.,.,1.300,176,.,.,.,176,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.300,0.000,0.000,0.000,1.300,176,0,0,0,176,0.000,0.000,0.000,0.000,0.000
2024,SC,12462,Mid-Carolina Electric Coop Inc,SC,AC,1.272,0.043,.,.,1.315,186,3,.,.,189,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,.,.,.,0.030,1,.,.,.,1,42.647,.,.,.,42.647,1.302,0.043,0.000,0.000,1.345,187,3,0,0,190,42.647,0.000,0.000,0.000,42.647
2024,SC,13524,"Newberry Electric Coop, Inc",SC,AC,1.650,0.000,0.000,0.000,1.650,83,0,0,0,83,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.650,0.000,0.000,0.000,1.650,83,0,0,0,83,0.000,0.000,0.000,0.000,0.000
2024,SC,14164,City of Orangeburg - (SC),SCEG,AC,1.920,.,.,.,1.920,128,.,.,.,128,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.920,0.000,0.000,0.000,1.920,128,0,0,0,128,0.000,0.000,0.000,0.000,0.000
2024,SC,14175,"Tri-County Electric Coop, Inc (SC)",SC,AC,1.300,0.011,.,.,1.311,163,1,.,.,164,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.240,.,.,.,0.240,43,.,.,.,43,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.540,0.011,0.000,0.000,1.551,206,1,0,0,207,0.000,0.000,0.000,0.000,0.000
2024,SC,14398,Palmetto Electric Coop Inc,SC,DC,2.242,0.672,.,.,2.914,255,16,.,.,271,457.440,.,.,.,457.440,.,.,.,.,0.000,.,.,.,.,0,0.240,.,.,.,0.240,87,.,.,.,87,0.581,.,.,.,0.581,48,.,.,.,48,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.482,0.672,0.000,0.000,3.154,342,16,0,0,358,457.440,0.000,0.000,0.000,457.440
2024,SC,16195,City of Rock Hill - (SC),DUK,AC,1.414,1.408,.,.,2.822,227,14,.,.,241,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.414,1.408,0.000,0.000,2.822,227,14,0,0,241,0.000,0.000,0.000,0.000,0.000
2024,SC,16606,"Santee Electric Coop, Inc",SC,AC,2.018,0.076,.,.,2.094,265,5,.,.,270,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,0.040,.,.,0.040,.,1,.,.,1,0.209,.,.,.,0.209,37,.,.,.,37,0,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.018,0.116,0.000,0.000,2.134,265,6,0,0,271,0.000,0.000,0.000,0.000,0.000
2024,SC,17539,"Dominion Energy South Carolina, Inc",SCEG,AC,115.860,22.323,2.056,.,140.239,"16,090",271,7,.,"16,368","69,180.018","10,999.442",648.360,.,"80,827.820",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,4.832,0.054,.,.,4.886,648,6,.,.,654,11,0,.,.,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,115.860,22.323,2.056,0.000,140.239,"16,090",271,7,0,"16,368","69,180.018","10,999.442",648.360,0.000,"80,827.820"
2024,SC,17543,South Carolina Public Service Authority,SC,AC,12.688,.,.,.,12.688,"1,830",.,.,.,"1,830",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,12.688,0.000,0.000,0.000,12.688,"1,830",0,0,0,"1,830",0.000,0.000,0.000,0.000,0.000
2024,SC,21002,York Electric Coop Inc,DUK,AC,8.564,0.141,.,.,8.705,"1,105",5,.,.,"1,110","4,282.000",136.000,.,.,"4,418.000",0.255,.,.,.,0.255,61,.,.,.,61,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.819,0.141,0.000,0.000,8.960,"1,166",5,0,0,"1,171","4,282.000",136.000,0.000,0.000,"4,418.000"
2024,SC,66073,MPD Electric Cooperative,SC,AC,1.785,0.079,.,.,1.864,206,2,.,.,208,"1,083.581",.,.,.,"1,083.581",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.785,0.079,0.000,0.000,1.864,206,2,0,0,208,"1,083.581",0.000,0.000,0.000,"1,083.581"
2024,SC,99999,Adjustment 2024,SC,,-1.427,-0.231,.,.,-1.658,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,-0.084,.,.,.,-0.084,.,.,.,.,.,-0.125,.,.,.,-0.125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.511,-0.231,.,.,-1.742,.,.,.,.,.,.,.,.,.,.
2024,SD,1769,"Black Hills Electric Coop, Inc",SWPP,AC,1.328,0.059,0.000,0.000,1.387,79,3,0,0,82,355.587,0.840,0.000,0.000,356.427,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.859,0.000,0.000,0.000,0.859,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.330,0.059,0.000,0.000,1.389,80,3,0,0,83,356.446,0.840,0.000,0.000,357.286
